Cross 1,Cross 2,Cross 3,Cross 4,Cross 5,Cross 6,City_Average_Traffic,Time,Hour,Peak,Congestion_Index,Congestion_Level
4.5,0,1,9,1,15.5,5.166666667,02-01-2024 03:55,3,0,0.085312606,Low
4.5,1,5,13,2,19.5,7.5,02-01-2024 04:00,4,0,0.123840879,Low
4,3.5,4,18,3,28,10.08333333,02-01-2024 04:05,4,0,0.166497182,Low
8,0,2,16.5,1,24.5,8.666666667,02-01-2024 04:10,4,0,0.143105016,Low
6,2,1,16.5,4,46.5,12.66666667,02-01-2024 04:15,4,0,0.209153485,Low
10,2.5,2,15,0,36.5,11,02-01-2024 04:20,4,0,0.18163329,Low
7,0,1,16,2,24,8.333333333,02-01-2024 04:25,4,0,0.137600977,Low
5.5,0,0,8.5,0,36,8.333333333,02-01-2024 04:30,4,0,0.137600977,Low
11.5,3,3,10.5,0,35,10.5,02-01-2024 04:35,4,0,0.173377231,Low
8,0,1,12,3,21.5,7.583333333,02-01-2024 04:40,4,0,0.125216889,Low
7.5,2,0,28,1,16,9.083333333,02-01-2024 04:45,4,0,0.149985065,Low
5.5,0,1,2,3,27.5,6.5,02-01-2024 04:50,4,0,0.107328762,Low
11,1.5,1,3,1,19.5,6.166666667,02-01-2024 04:55,4,0,0.101824723,Low
6.5,1,3,4,1,15.5,5.166666667,02-01-2024 05:00,5,0,0.085312606,Low
9,3.5,1,3.5,2,5.5,4.083333333,02-01-2024 05:05,5,0,0.067424479,Low
14,2,3,7.5,3,16,7.583333333,02-01-2024 05:10,5,0,0.125216889,Low
11.5,3,2,7,3,9.5,6,02-01-2024 05:15,5,0,0.099072704,Low
10,3,7,7,4,9.5,6.75,02-01-2024 05:20,5,0,0.111456791,Low
15.5,4,5,4.5,2,11.5,7.083333333,02-01-2024 05:25,5,0,0.116960831,Low
31.5,9,6,19.5,2,12,13.33333333,02-01-2024 05:30,5,0,0.220161563,Low
30,8,12,8,3,13,12.33333333,02-01-2024 05:35,5,0,0.203649446,Low
15,7.5,11,12,6,11,10.41666667,02-01-2024 05:40,5,0,0.172001221,Low
22.5,14.5,16,12.5,2,11,13.08333333,02-01-2024 05:45,5,0,0.216033534,Low
39,15.5,8,15,3,21.5,17,02-01-2024 05:50,5,0,0.280705993,Low
37.5,25.5,20,30.5,8,29.5,25.16666667,02-01-2024 05:55,5,0,0.415554951,Low
39,16,14,15,8,30,20.33333333,02-01-2024 06:00,6,0,0.335746384,Low
31,18.5,14,16,7,27,18.91666667,02-01-2024 06:05,6,0,0.312354218,Low
54,24.5,20,26.5,9,31.5,27.58333333,02-01-2024 06:10,6,0,0.455459234,Low
58,24,23,25.5,5,41,29.41666667,02-01-2024 06:15,6,0,0.485731449,Low
73.5,37,22,33.5,6,46.5,36.41666667,02-01-2024 06:20,6,0,0.60131627,Low
68,38,24,35.5,13,35,35.58333333,02-01-2024 06:25,6,0,0.587556172,Low
73,38,40,59.5,14,62.5,47.83333333,02-01-2024 06:30,6,0,0.789829609,Low
112.5,62.5,27,45.5,19,81.5,58,02-01-2024 06:35,6,0,0.957702801,Low
102.5,57.5,39,60,19,77,59.16666667,02-01-2024 06:40,6,0,0.976966938,Low
108,59.5,38,69.5,24,67,61,02-01-2024 06:45,6,0,1.007239153,Medium
124,71,40,76,34,94.5,73.25,02-01-2024 06:50,6,0,1.209512589,Medium
151,68.5,47,81,29,83.5,76.66666667,02-01-2024 06:55,6,0,1.26592899,Medium
129,77,43,72,27,84.5,72.08333333,02-01-2024 07:00,7,0,1.190248452,Medium
140,68.5,44,79.5,35,97,77.33333333,02-01-2024 07:05,7,0,1.276937068,Medium
145,83.5,66,80,42,90.5,84.5,02-01-2024 07:10,7,0,1.395273908,High
155.5,92,69,94.5,38,80,88.16666667,02-01-2024 07:15,7,0,1.455818338,High
197.5,83,95,92.5,54,86,101.3333333,02-01-2024 07:20,7,0,1.673227882,High
199.5,112.5,65,120.5,49,124.5,111.8333333,02-01-2024 07:25,7,0,1.846605113,High
206.5,95.5,80,122,47,120,111.8333333,02-01-2024 07:30,7,0,1.846605113,High
214.5,137,78,109.5,55,131.5,120.9166667,02-01-2024 07:35,7,0,1.996590178,High
246.5,160.5,81,144.5,87,159.5,146.5,02-01-2024 07:40,7,0,2.419025178,High
294,181.5,87,174,90,158.5,164.1666667,02-01-2024 07:45,7,0,2.710739249,High
275.5,156.5,94,186,92,170,162.3333333,02-01-2024 07:50,7,0,2.680467035,High
255.5,192,116,188.5,110,158,170,02-01-2024 07:55,7,0,2.807059933,High
257,206,141,187,143,182.5,186.0833333,02-01-2024 08:00,8,1,3.072629819,High
271,188.5,137,213.5,138,213,193.5,02-01-2024 08:05,8,1,3.195094689,High
291,202.5,146,254.5,135,208.5,206.25,02-01-2024 08:10,8,1,3.405624184,High
249,199,157,229,157,198,198.1666667,02-01-2024 08:15,8,1,3.272151236,High
292,242,152,220.5,161,166.5,205.6666667,02-01-2024 08:20,8,1,3.395992116,High
310.5,248,170,229.5,155,201.5,219.0833333,02-01-2024 08:25,8,1,3.617529689,High
293,227,150,230,141,184.5,204.25,02-01-2024 08:30,8,1,3.372599949,High
330.5,271.5,138,211.5,130,239,220.0833333,02-01-2024 08:35,8,1,3.634041806,High
288.5,250,138,222,132,215.5,207.6666667,02-01-2024 08:40,8,1,3.42901635,High
267.5,171,157,202,118,198,185.5833333,02-01-2024 08:45,8,1,3.064373761,High
251.5,160.5,141,174.5,122,187.5,172.8333333,02-01-2024 08:50,8,1,2.853844266,High
245,139.5,124,201,94,183,164.4166667,02-01-2024 08:55,8,1,2.714867279,High
221,178,146,156.5,99,160,160.0833333,02-01-2024 09:00,9,1,2.643314771,High
228.5,142.5,100,173,84,180,151.3333333,02-01-2024 09:05,9,1,2.498833745,High
238.5,164.5,92,157,105,191.5,158.0833333,02-01-2024 09:10,9,1,2.610290536,High
228,146.5,89,161,83,191.5,149.8333333,02-01-2024 09:15,9,1,2.474065569,High
221,144,83,155.5,75,189,144.5833333,02-01-2024 09:20,9,1,2.387376953,High
235.5,148.5,94,160,80,176.5,149.0833333,02-01-2024 09:25,9,1,2.461681481,High
212,132,101,145,72,186.5,141.4166667,02-01-2024 09:30,9,1,2.335088582,High
227.5,164.5,97,158.5,66,185.5,149.8333333,02-01-2024 09:35,9,1,2.474065569,High
231.5,135.5,109,171,76,175,149.6666667,02-01-2024 09:40,9,1,2.471313549,High
188,124.5,99,139,63,170,130.5833333,02-01-2024 09:45,9,1,2.156207312,High
175,133.5,73,142.5,50,174.5,124.75,02-01-2024 09:50,9,1,2.059886628,High
187,130.5,79,144,75,131.5,124.5,02-01-2024 09:55,9,1,2.055758598,High
195.5,117.5,62,153,64,154,124.3333333,02-01-2024 10:00,10,1,2.053006579,High
213,132,79,133.5,60,144,126.9166667,02-01-2024 10:05,10,1,2.095662882,High
184,107.5,85,105.5,52,152.5,114.4166667,02-01-2024 10:10,10,1,1.889261416,High
201.5,137.5,86,81,55,175.5,122.75,02-01-2024 10:15,10,1,2.026862393,High
191.5,108.5,77,86.5,66,164.5,115.6666667,02-01-2024 10:20,10,1,1.909901563,High
198,117,78,77,62,157,114.8333333,02-01-2024 10:25,10,1,1.896141465,High
215,139,87,85.5,54,174.5,125.8333333,02-01-2024 10:30,10,1,2.077774755,High
203.5,124.5,74,104.5,59,142.5,118,02-01-2024 10:35,10,1,1.948429836,High
200.5,123.5,90,54,63,160.5,115.25,02-01-2024 10:40,10,1,1.903021514,High
198.5,127,70,61,66,142.5,110.8333333,02-01-2024 10:45,10,1,1.830092996,High
153.5,97.5,73,60,44,147.5,95.91666667,02-01-2024 10:50,10,1,1.583787247,High
149,111.5,77,50,64,135,97.75,02-01-2024 10:55,10,1,1.614059462,High
147,107,84,75,66,168,107.8333333,02-01-2024 11:00,11,0,1.780556644,High
147.5,109.5,84,27,49,128,90.83333333,02-01-2024 11:05,11,0,1.499850651,High
158,107.5,83,0,54,121.5,87.33333333,02-01-2024 11:10,11,0,1.44205824,High
168.5,122.5,87,0,61,132.5,95.25,02-01-2024 11:15,11,0,1.572779169,High
148,114,60,0,42,114,79.66666667,02-01-2024 11:20,11,0,1.315465341,High
147,92,66,0,62,125,82,02-01-2024 11:25,11,0,1.353993615,High
157,106.5,65,0,46,151,87.58333333,02-01-2024 11:30,11,0,1.44618627,High
151,121,76,0,57,113,86.33333333,02-01-2024 11:35,11,0,1.425546123,High
181,117,70,0,53,153,95.66666667,02-01-2024 11:40,11,0,1.579659217,High
134.5,104.5,85,0,66,132,87,02-01-2024 11:45,11,0,1.436554201,High
149,101.5,84,0,70,138.5,90.5,02-01-2024 11:50,11,0,1.494346612,High
164,109.5,74,0,68,143.5,93.16666667,02-01-2024 11:55,11,0,1.538378924,High
145,92,79,0,71,154.5,90.25,02-01-2024 12:00,12,0,1.490218582,High
121,106.5,72,0,62,135.5,82.83333333,02-01-2024 12:05,12,0,1.367753713,High
114.5,113,73,0,71,122,82.25,02-01-2024 12:10,12,0,1.358121644,High
158,96,76,0,57,111.5,83.08333333,02-01-2024 12:15,12,0,1.371881742,High
133.5,94,68,0,66,127.5,81.5,02-01-2024 12:20,12,0,1.345737556,High
148.5,103,55,0,48,130.5,80.83333333,02-01-2024 12:25,12,0,1.334729478,High
146,101,62,0,47,117,78.83333333,02-01-2024 12:30,12,0,1.301705244,High
147.5,88.5,55,0,46,106,73.83333333,02-01-2024 12:35,12,0,1.219144657,Medium
101,78.5,60,0,44,112.5,66,02-01-2024 12:40,12,0,1.089799739,Medium
134,79.5,63,0,43,116,72.58333333,02-01-2024 12:45,12,0,1.198504511,Medium
122.5,80.5,59,0,37,127.5,71.08333333,02-01-2024 12:50,12,0,1.173736335,Medium
112.5,83.5,48,0,53,98,65.83333333,02-01-2024 12:55,12,0,1.087047719,Medium
135,87,60,0,37,121.5,73.41666667,02-01-2024 13:00,13,0,1.212264609,Medium
165,101,57,0,36,129.5,81.41666667,02-01-2024 13:05,13,0,1.344361547,High
137.5,103.5,54,0,47,127.5,78.25,02-01-2024 13:10,13,0,1.292073175,Medium
139,109,66,0,49,126,81.5,02-01-2024 13:15,13,0,1.345737556,High
148.5,82,66,0,47,111,75.75,02-01-2024 13:20,13,0,1.250792882,Medium
131,105,52,0,44,139.5,78.58333333,02-01-2024 13:25,13,0,1.297577214,Medium
130,107,69,0,44,128.5,79.75,02-01-2024 13:30,13,0,1.316841351,High
175.5,129.5,78,0,61,163.5,101.25,02-01-2024 13:35,13,0,1.671851872,High
175.5,121,71,0,64,139,95.08333333,02-01-2024 13:40,13,0,1.570027149,High
155.5,137,84,0,68,168,102.0833333,02-01-2024 13:45,13,0,1.68561197,High
179,125,86,0,71,191.5,108.75,02-01-2024 13:50,13,0,1.795692752,High
181.5,134.5,93,0,77,185,111.8333333,02-01-2024 13:55,13,0,1.846605113,High
151,115.5,86,0,68,155.5,96,02-01-2024 14:00,14,0,1.585163257,High
153.5,127.5,84,0,65,143.5,95.58333333,02-01-2024 14:05,14,0,1.578283208,High
174,135,87,0,57,164.5,102.9166667,02-01-2024 14:10,14,0,1.699372068,High
204,115,85,0,55,178,106.1666667,02-01-2024 14:15,14,0,1.753036449,High
160.5,123.5,70,0,57,155,94.33333333,02-01-2024 14:20,14,0,1.557643061,High
164,116,80,0,66,154,96.66666667,02-01-2024 14:25,14,0,1.596171335,High
167.5,115.5,77,0,55,139,92.33333333,02-01-2024 14:30,14,0,1.524618827,High
183,141,65,0,54,148,98.5,02-01-2024 14:35,14,0,1.62644355,High
172.5,111.5,67,0,56,132,89.83333333,02-01-2024 14:40,14,0,1.483338533,High
167.5,112,86,0,50,173,98.08333333,02-01-2024 14:45,14,0,1.619563501,High
214.5,151.5,72,0,74,169.5,113.5833333,02-01-2024 14:50,14,0,1.875501318,High
180,109.5,86,0,75,172,103.75,02-01-2024 14:55,14,0,1.713132165,High
190.5,140.5,82,0,52,147,102,02-01-2024 15:00,15,0,1.68423596,High
178.5,124,66,0,45,120.5,89,02-01-2024 15:05,15,0,1.469578436,High
169,134,60,0,65,162,98.33333333,02-01-2024 15:10,15,0,1.62369153,High
166,119.5,72,0,52,184,98.91666667,02-01-2024 15:15,15,0,1.633323599,High
208,131.5,71,0,52,177.5,106.6666667,02-01-2024 15:20,15,0,1.761292507,High
175,114,78,0,57,160.5,97.41666667,02-01-2024 15:25,15,0,1.608555423,High
163,124,72,0,59,166,97.33333333,02-01-2024 15:30,15,0,1.607179413,High
168.5,134,83,0,50,161,99.41666667,02-01-2024 15:35,15,0,1.641579657,High
171,129,87,0,84,167,106.3333333,02-01-2024 15:40,15,0,1.755788468,High
174,145,80,0,47,147,98.83333333,02-01-2024 15:45,15,0,1.631947589,High
147,97.5,78,0,66,166.5,92.5,02-01-2024 15:50,15,0,1.527370846,High
187,126,91,0,70,165.5,106.5833333,02-01-2024 15:55,15,0,1.759916498,High
170.5,123,68,0,47,135,90.58333333,02-01-2024 16:00,16,0,1.495722621,High
199.5,125,81,0,62,166.5,105.6666667,02-01-2024 16:05,16,0,1.74478039,High
164,117,84,0,77,168.5,101.75,02-01-2024 16:10,16,0,1.680107931,High
194,123.5,77,0,61,127,97.08333333,02-01-2024 16:15,16,0,1.603051384,High
31,136.5,84,0,64,0,52.58333333,02-01-2024 16:20,16,0,0.868262166,Low
0,135.5,99,0,21,0,42.58333333,02-01-2024 16:25,16,0,0.703140993,Low
0,136.5,70,0,0,0,34.41666667,02-01-2024 16:30,16,0,0.568292036,Low
0,132.5,6,0,0,0,23.08333333,02-01-2024 16:35,16,0,0.381154707,Low
0,117,0,0,0,0,19.5,02-01-2024 16:40,16,0,0.321986286,Low
0,95.5,0,0,0,0,15.91666667,02-01-2024 16:45,16,0,0.262817866,Low
0,124,0,0,0,0,20.66666667,02-01-2024 16:50,16,0,0.341250423,Low
0,0,0,0,0,0,0,02-01-2024 16:55,16,0,0,Low
0,0,0,0,0,0,0,02-01-2024 17:00,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:05,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:10,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:15,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:20,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:25,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:30,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:35,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:40,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:45,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:50,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 17:55,17,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:00,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:05,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:10,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:15,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:20,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:25,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:30,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:35,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:40,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:45,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:50,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 18:55,18,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:00,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:05,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:10,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:15,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:20,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:25,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:30,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:35,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:40,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:45,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:50,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 19:55,19,1,0,Low
0,0,0,0,0,0,0,02-01-2024 20:00,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:05,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:10,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:15,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:20,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:25,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:30,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:35,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:40,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:45,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:50,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 20:55,20,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:00,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:05,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:10,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:15,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:20,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:25,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:30,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:35,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:40,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:45,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:50,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 21:55,21,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:00,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:05,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:10,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:15,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:20,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:25,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:30,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:35,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:40,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:45,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:50,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 22:55,22,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:00,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:05,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:10,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:15,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:20,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:25,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:30,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:35,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:40,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:45,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:50,23,0,0,Low
0,0,0,0,0,0,0,02-01-2024 23:55,23,0,0,Low
85,26.5,18,0,14,63,34.41666667,03-01-2024 00:00,0,0,0.568292036,Low
56,29.5,29,0,14,43,28.58333333,03-01-2024 00:05,0,0,0.471971352,Low
36.5,29,31,0,31,50,29.58333333,03-01-2024 00:10,0,0,0.488483469,Low
51,29.5,29,0,26,55,31.75,03-01-2024 00:15,0,0,0.524259723,Low
48.5,29,23,0,25,47.5,28.83333333,03-01-2024 00:20,0,0,0.476099381,Low
54,18.5,16,0,16,45,24.91666667,03-01-2024 00:25,0,0,0.411426922,Low
37.5,21,25,0,22,68.5,29,03-01-2024 00:30,0,0,0.4788514,Low
52,22.5,21,0,26,53,29.08333333,03-01-2024 00:35,0,0,0.48022741,Low
46,19,10,0,18,39.5,22.08333333,03-01-2024 00:40,0,0,0.364642589,Low
41,21.5,18,0,18,43.5,23.66666667,03-01-2024 00:45,0,0,0.390786775,Low
38.5,24,20,0,11,31,20.75,03-01-2024 00:50,0,0,0.342626433,Low
39,23.5,20,0,22,29.5,22.33333333,03-01-2024 00:55,0,0,0.368770619,Low
26.5,19.5,14,0,16,29.5,17.58333333,03-01-2024 01:00,1,0,0.290338062,Low
34,15,9,0,11,30.5,16.58333333,03-01-2024 01:05,1,0,0.273825944,Low
18,16.5,13,0,7,24.5,13.16666667,03-01-2024 01:10,1,0,0.217409544,Low
30,8.5,10,0,14,30.5,15.5,03-01-2024 01:15,1,0,0.255937817,Low
25.5,8.5,17,0,6,23.5,13.41666667,03-01-2024 01:20,1,0,0.221537573,Low
28.5,9.5,13,0,13,34,16.33333333,03-01-2024 01:25,1,0,0.269697915,Low
25.5,14,5,0,1,25,11.75,03-01-2024 01:30,1,0,0.194017378,Low
18,15,10,0,4,18,10.83333333,03-01-2024 01:35,1,0,0.17888127,Low
20,14.5,12,0,2,21.5,11.66666667,03-01-2024 01:40,1,0,0.192641368,Low
28.5,8,12,0,12,35.5,16,03-01-2024 01:45,1,0,0.264193876,Low
18,10,6,0,6,23.5,10.58333333,03-01-2024 01:50,1,0,0.174753241,Low
14,4,10,0,11,25,10.66666667,03-01-2024 01:55,1,0,0.176129251,Low
3.5,0,0,0,2,4.5,1.666666667,03-01-2024 02:00,2,0,0.027520195,Low
18,8.5,9,0,5,20,10.08333333,03-01-2024 02:05,2,0,0.166497182,Low
20.5,7.5,8,0,8,21,10.83333333,03-01-2024 02:10,2,0,0.17888127,Low
23,9,6,0,6,24,11.33333333,03-01-2024 02:15,2,0,0.187137329,Low
15.5,7.5,8,0,7,17,9.166666667,03-01-2024 02:20,2,0,0.151361075,Low
17,6,6,0,5,17,8.5,03-01-2024 02:25,2,0,0.140352997,Low
11,4,5,0,5,11.5,6.083333333,03-01-2024 02:30,2,0,0.100448713,Low
8.5,1,2,0,2,7,3.416666667,03-01-2024 02:35,2,0,0.056416401,Low
9,3.5,6,0,4,25.5,8,03-01-2024 02:40,2,0,0.132096938,Low
20,12,3,0,6,16,9.5,03-01-2024 02:45,2,0,0.156865114,Low
15.5,9.5,3,0,4,16,8,03-01-2024 02:50,2,0,0.132096938,Low
17.5,4.5,4,0,5,18,8.166666667,03-01-2024 02:55,2,0,0.134848958,Low
5,5,3,0,4,7.5,4.083333333,03-01-2024 03:00,3,0,0.067424479,Low
7,1.5,3,0,5,10,4.416666667,03-01-2024 03:05,3,0,0.072928518,Low
5,3.5,6,0,3,14.5,5.333333333,03-01-2024 03:10,3,0,0.088064625,Low
12,8,4,0,2,11,6.166666667,03-01-2024 03:15,3,0,0.101824723,Low
13,5,3,0,4,16,6.833333333,03-01-2024 03:20,3,0,0.112832801,Low
11.5,7,3,0,6,11,6.416666667,03-01-2024 03:25,3,0,0.105952752,Low
6.5,1.5,1,0,2,13,4,03-01-2024 03:30,3,0,0.066048469,Low
6,3.5,7,0,0,6.5,3.833333333,03-01-2024 03:35,3,0,0.063296449,Low
8,2.5,3,0,1,8,3.75,03-01-2024 03:40,3,0,0.06192044,Low
8,5,4,0,3,7.5,4.583333333,03-01-2024 03:45,3,0,0.075680537,Low
10,2.5,5,0,3,9,4.916666667,03-01-2024 03:50,3,0,0.081184577,Low
6,2,7,0,6,15,6,03-01-2024 03:55,3,0,0.099072704,Low
10,3,3,0,2,10.5,4.75,03-01-2024 04:00,4,0,0.078432557,Low
17,6,1,0,1,11,6,03-01-2024 04:05,4,0,0.099072704,Low
5,2,5,0,2,10,4,03-01-2024 04:10,4,0,0.066048469,Low
9,1.5,4,0,2,7.5,4,03-01-2024 04:15,4,0,0.066048469,Low
6,3,2,0,2,5.5,3.083333333,03-01-2024 04:20,4,0,0.050912362,Low
9,6,0,0,0,8,3.833333333,03-01-2024 04:25,4,0,0.063296449,Low
12,3,1,0,4,9,4.833333333,03-01-2024 04:30,4,0,0.079808567,Low
14.5,4.5,2,0,1,13,5.833333333,03-01-2024 04:35,4,0,0.096320684,Low
15.5,3.5,0,0,0,16.5,5.916666667,03-01-2024 04:40,4,0,0.097696694,Low
5.5,5,4,0,1,13,4.75,03-01-2024 04:45,4,0,0.078432557,Low
8.5,3.5,2,0,2,5,3.5,03-01-2024 04:50,4,0,0.05779241,Low
7,2,0,0,2,6,2.833333333,03-01-2024 04:55,4,0,0.046784332,Low
7,1,3,0,1,9.5,3.583333333,03-01-2024 05:00,5,0,0.05916842,Low
6,1,3,0,2,15,4.5,03-01-2024 05:05,5,0,0.074304528,Low
18,5,5,0,1,7.5,6.083333333,03-01-2024 05:10,5,0,0.100448713,Low
11,1,6,0,2,12,5.333333333,03-01-2024 05:15,5,0,0.088064625,Low
10.5,2,3,0,3,11,4.916666667,03-01-2024 05:20,5,0,0.081184577,Low
14,2.5,6,0,1,12.5,6,03-01-2024 05:25,5,0,0.099072704,Low
22,3.5,4,0,6,17.5,8.833333333,03-01-2024 05:30,5,0,0.145857036,Low
15.5,8.5,11,0,3,15,8.833333333,03-01-2024 05:35,5,0,0.145857036,Low
25.5,12,9,0,4,9.5,10,03-01-2024 05:40,5,0,0.165121173,Low
28,11,13,0,4,21.5,12.91666667,03-01-2024 05:45,5,0,0.213281515,Low
23,12.5,16,0,6,12,11.58333333,03-01-2024 05:50,5,0,0.191265358,Low
23.5,16,13,0,6,24,13.75,03-01-2024 05:55,5,0,0.227041612,Low
44.5,16.5,12,0,4,27,17.33333333,03-01-2024 06:00,6,0,0.286210032,Low
45,23,14,0,6,34,20.33333333,03-01-2024 06:05,6,0,0.335746384,Low
37,19.5,18,0,5,24,17.25,03-01-2024 06:10,6,0,0.284834023,Low
39,16,20,0,8,29.5,18.75,03-01-2024 06:15,6,0,0.309602199,Low
55,31,16,0,6,31,23.16666667,03-01-2024 06:20,6,0,0.382530716,Low
68,40,29,0,11,48.5,32.75,03-01-2024 06:25,6,0,0.54077184,Low
79.5,36,33,0,11,43.5,33.83333333,03-01-2024 06:30,6,0,0.558659967,Low
85,48.5,28,0,16,51,38.08333333,03-01-2024 06:35,6,0,0.628836465,Low
74.5,36,38,0,18,44.5,35.16666667,03-01-2024 06:40,6,0,0.580676123,Low
88,49,33,0,14,61,40.83333333,03-01-2024 06:45,6,0,0.674244788,Low
100.5,44,37,0,18,61,43.41666667,03-01-2024 06:50,6,0,0.716901091,Low
100.5,52.5,40,0,28,89,51.66666667,03-01-2024 06:55,6,0,0.853126058,Low
91,55,36,0,32,55,44.83333333,03-01-2024 07:00,7,0,0.740293257,Low
110,48,62,0,32,68,53.33333333,03-01-2024 07:05,7,0,0.880646254,Low
135,73,62,0,42,75,64.5,03-01-2024 07:10,7,0,1.065031563,Medium
155,65.5,66,0,55,72,68.91666667,03-01-2024 07:15,7,0,1.137960081,Medium
160.5,74.5,69,0,37,103,74,03-01-2024 07:20,7,0,1.221896677,Medium
163,105.5,82,0,45,118.5,85.66666667,03-01-2024 07:25,7,0,1.414538045,High
204,98.5,90,0,62,87,90.25,03-01-2024 07:30,7,0,1.490218582,High
225,101.5,66,0,69,132,98.91666667,03-01-2024 07:35,7,0,1.633323599,High
260,140.5,100,0,77,128.5,117.6666667,03-01-2024 07:40,7,0,1.942925797,High
229.5,178.5,109,0,92,159,128,03-01-2024 07:45,7,0,2.113551009,High
269,153.5,107,0,117,159,134.25,03-01-2024 07:50,7,0,2.216751742,High
